x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,7,4,1.7,0.5,0.1,0,0.1,1.7,0.2,1.3,238.4,1
0,8,2,0.9,0.2,0,0,0,0.9,0.1,0.7,119.2,1
0,12,2,0.8,0.2,0.1,0,0,0.8,0.2,0.2,108.6,1
0,13,3,1.3,0.4,0.2,0,0,1.3,0.3,0.4,162.9,1
0,24,3,1.5,0.4,0,0.2,0,1.3,0.1,1,232.2,1
0,59,2,1,0.2,0,0,0.1,1,0,0.8,129.6,1
0,63,9,3.3,0.3,0.3,0,0.3,3.3,0.3,3.2,409,1
0,66,2,0.7,0.1,0.1,0,0.1,0.7,0.1,0.7,90.9,1
0,67,4,1.5,0.1,0.1,0,0.1,1.5,0.1,1.4,181.8,1
0,71,2,0.8,0.2,0,0,0.1,0.8,0,0.8,103.3,1
0,75,2,0.8,0.2,0,0,0.1,0.8,0,0.8,103.3,1
0,79,2,0.8,0.2,0,0,0.1,0.8,0,0.8,103.3,1
0,81,5,1.5,0.1,0.3,0,0,1.5,0.1,1.4,181.7,1
0,88,10,3,0.2,0.6,0,0,3,0.2,2.8,363.4,1
0,89,4,1.2,0.1,0.3,0,0,1.2,0.1,1.1,145.4,1
0,92,2,0.7,0.1,0.2,0,0,0.7,0.1,0.6,91.5,1
0,96,7,2.3,0.2,0.5,0,0,2.3,0.2,2,320.2,1
0,99,3,1,0.1,0.2,0,0,1,0.1,0.9,137.2,1
0,104,5,2.3,0.5,0,0,0.2,2.3,0,2,261.4,1
0,124,16,6.1,1,0.3,0,0,6.1,0.3,5.4,724.8,1
0,126,11,4.4,0.7,0,0,1.2,4.4,0.2,3.7,518.9,1
0,127,24,9.7,1.5,0,0,2.6,9.7,0.5,8.2,1132.1,1
1,2,7,3,0.8,0.1,0,0.1,3,0.3,2.3,417.3,1
1,3,9,3.9,1.1,0.2,0,0.2,3.9,0.4,3,536.5,1
1,4,2,0.9,0.2,0,0,0,0.9,0.1,0.7,119.2,1
1,5,1,0.4,0.1,0,0,0,0.4,0,0.3,59.6,1
1,6,3,1.3,0.4,0.1,0,0.1,1.3,0.1,1,178.8,1
1,9,2,0.9,0.2,0,0,0,0.9,0.1,0.7,119.2,1
1,16,6,2.5,0.7,0.4,0,0,2.5,0.5,0.7,325.8,1
1,24,2,1,0.2,0,0.2,0,0.8,0.1,0.7,154.8,1
1,38,10,3.5,0.6,0.2,0.6,0.2,2.9,0.3,2.9,487.5,1
1,48,2,1,0.2,0,0,0.1,1,0,0.8,129.6,1
