x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,0,5,1.8,0.3,0.2,0.1,0.2,1.7,0.1,1.5,215,1
0,3,6,2.1,0.4,0.2,0,0.2,2.1,0.1,1.8,258,1
0,9,8,4,1.8,0,0.5,0.2,3.5,0.5,2.5,417.8,1
0,10,19.5,7.3,1.3,0,5.3,1.3,2,1.3,0.7,576.4,1
0,12,4,1.5,0.3,0,1.1,0.3,0.4,0.3,0.1,118.2,1
0,13,2,0.7,0.1,0,0.5,0.1,0.2,0.1,0.1,59.1,1
0,15,4,1.5,0.2,0.2,0.5,0.2,1,0.1,0.9,144.9,1
0,16,13,4.9,0.5,0.5,1.5,0.8,3.4,0.3,2.9,470.9,1
0,21,38,37,36,0,37,1,0,26,0,849,0
0,24,91,87,83,0,87,0,0,41,0,2020,0
0,28,4,1.6,0.3,0,0.2,0,1.4,0.1,1.3,184.9,1
0,30,67,27,3,1,2,3,25,1,19,3226,0
0,31,64,26,5,1,0,8,26,1,5,2249,0
0,32,28,14,4,0,0,1,14,1,12,1432,0
0,33,36,13.4,1.4,2.1,0.7,0.7,12.7,0.7,12.7,1374.4,1
0,34,51,21,3,2,0,0,21,0,21,2728,0
0,35,51.5,25,4,0,4,1,21,0,17,2890,0
0,36,82,35,4,1,0,1,35,0,30,4029,0
0,37,89,37,3,0,0,3,37,0,36,3979,0
0,38,6,2.1,0.4,0,0.2,0.1,1.9,0,1.7,215.7,1
0,40,31,12,1,1,2,1,10,0,12,1412,0
0,41,4,1.6,0.5,0.2,0,0.1,1.6,0.2,1.4,176.8,1
0,42,25,10.1,2.8,0.9,0,0.3,10.1,1.3,8.5,1105.1,1
0,43,65.5,33,11,0,33,5,0,3,4,2017,0
0,44,180,90,37,2,87,23,3,21,5,5780.5,0
0,46,4,1.4,0.3,0.2,0.1,0,1.3,0.1,1.2,180,1
0,47,29,10.4,2,1.3,0.6,0.3,9.8,0.7,8.5,1305.3,1
0,48,12,4.3,0.8,0.5,0.3,0.1,4,0.3,3.5,540.1,1
0,52,2,0.8,0.1,0.1,0.2,0.1,0.6,0.2,0.5,102.3,1
0,53,10,3.8,0.7,0.3,0.9,0.4,2.9,0.8,2.6,511.5,1
0,54,16,6.1,1.1,0.5,1.5,0.6,4.6,1.3,4.1,818.4,1
0,55,32,15,4,1,0,2,15,0,14,1624,0
0,56,22,9.4,3,0.5,1.3,0.8,8.1,0.5,7.6,1274,1
0,57,143,79,38,3,67,10,12,1,17,5037,0
0,58,29,14,4,0,12,3,2,1,2,1038,0
0,59,57.5,24,8,2,21,5,3,3,4,1910,0
0,60,12,5.9,1.5,0,0,0,5.9,0,5.2,755.8,1
0,61,87,31,5,6,0,1,31,2,31,3996,0
0,62,111,48,8,2,0,2,48,1,47,5689,0
0,63,72,25,4,1,5,0,20,2,23,2937,0
0,64,107,37,5,4,0,4,37,0,32,4333,0
0,65,29,9.5,1.2,1.6,0,0.8,9.5,0.8,9.5,1585.5,1
0,66,77.5,27,4,3,2,3,25,1,22,3584,0
0,67,66,27,7,2,0,1,27,3,22,3169,0
0,68,48,18,4,2,0,0,18,0,17,2437,0
0,69,24,11,2,0,0,0,11,1,11,1566,0
0,70,22,6.5,0.6,1.8,0.6,0.6,5.9,0.6,4.2,1130,1
0,76,4,1.8,0.9,0.1,0.8,0.1,1,0.2,0.4,198.3,1
0,77,13.5,6.2,2.9,0.4,2.9,0.4,3.3,0.8,1.2,669.2,1
0,82,3,1,0.2,0.2,0.2,0,0.8,0.1,0.7,115,1
0,85,98,43,6,1,0,4,43,3,42,4786,0
0,86,84,29,4,5,0,6,29,1,25,3957,0
0,87,56,20,3,1,0,1,20,0,19,2640,0
0,88,77,36,14,1,3,2,33,1,24,3848,0
0,89,71.5,33,5,1,1,3,32,1,32,3595,0
0,90,188,122,80,1,116,11,6,11,66,6474,0
0,91,37,16,5,0,4,2,12,1,12,1900,0
0,92,81.5,26,3,6,0,4,26,3,14,2963,0
0,93,239,114,41,4,88,33,26,25,31,8120,0
0,94,112.5,52,12,1,2,3,50,3,43,5209,0
0,95,85.5,51,30,1,27,3,24,1,29,3988,0
0,96,34,14.9,4.2,0,0,0.6,14.9,0,12.5,1410.1,1
0,97,222,131,68,0,72,18,59,9,92,9188,0
0,98,196,85,22,2,13,20,72,7,63,7466,0
0,99,184.5,77,16,2,0,7,77,4,71,7295,0
0,104,7,3,0.8,0,0,0.4,3,0.4,2.8,325.9,1
0,105,16,6.8,1.5,0.4,0.4,0.7,6.4,0.6,5.2,883.1,1
0,106,5.5,2.3,0.5,0.1,0.1,0.3,2.2,0.2,1.8,303.6,1
0,107,27,11,4,2,0,0,11,1,10,1719,0
0,108,2,0.8,0.2,0.1,0,0.1,0.8,0.1,0.7,110.4,1
0,109,15,6.4,1.4,0.4,0.4,0.7,6,0.5,4.9,827.9,1
0,111,5,1.6,0.2,0.1,0,0.1,1.6,0.2,1.3,208.8,1
0,122,8,2.3,0,0.5,0,0.1,2.3,0,2.2,292.4,1
0,123,13,3.7,0,0.9,0,0.2,3.7,0,3.6,475.1,1
0,124,9,2.6,0,0.6,0,0.1,2.6,0,2.5,328.9,1
0,125,32.5,14,2,0,0,2,14,0,14,1455,0
0,126,15,5.4,0.8,0.4,0.1,0.3,5.3,0.6,4.7,691.8,1
0,127,2,0.7,0.1,0.1,0,0,0.7,0.1,0.6,92.2,1
1,7,4,2,0.9,0,0.3,0.1,1.7,0.3,1.3,208.9,1
1,8,4,2,0.9,0,0.3,0.1,1.7,0.3,1.3,208.9,1
1,17,4.5,1.7,0.2,0.2,0.5,0.3,1.2,0.1,1,163,1
1,21,4,1.7,0.6,0.1,0.3,0.1,1.4,0.3,1.1,212.8,1
1,28,4,1.6,0.3,0,0.2,0,1.4,0.1,1.3,184.9,1
1,30,82.5,30,5,1,1,5,29,2,20,3073,0
1,31,257,107,27,4,37,18,70,9,62,8236,0
1,32,118.5,49,12,1,0,3,49,0,43,4586,0
1,33,102.5,44,12,3,0,5,44,1,42,4059,0
1,34,90.5,39,5,0,0,3,39,0,36,4611,0
1,35,108,42,10,5,3,4,39,2,38,4626,0
1,36,63,28,8,1,0,2,28,2,25,3256,0
1,37,47,18,3,2,0,0,18,2,16,2115,0
1,40,4,1.6,0.5,0.2,0,0.1,1.6,0.2,1.4,176.8,1
1,41,337.5,138,39,10,75,25,63,29,45,10550,0
1,42,226,95,23,7,0,11,95,5,69,8952,0
1,43,132,58,12,2,0,5,58,3,56,5470,0
1,47,1,0.4,0.1,0,0,0,0.4,0,0.3,45,1
1,48,9,3.2,0.6,0.4,0.2,0.1,3,0.2,2.6,405.1,1
1,49,9,3.2,0.6,0.4,0.2,0.1,3,0.2,2.6,405.1,1
1,50,6,2.3,0.4,0.2,0.6,0.2,1.7,0.5,1.5,306.9,1
1,52,5,1.9,0.3,0.2,0.5,0.2,1.4,0.4,1.3,255.8,1
1,54,4,1.5,0.3,0.1,0.4,0.2,1.1,0.3,1,204.6,1
1,56,17,7.2,2.3,0.4,1,0.6,6.2,0.4,5.9,984.4,1
1,57,75,25,2,2,0,1,25,0,22,3350,0
1,58,81,26,1,2,0,2,26,0,22,3599,0
1,59,4,1.7,0.6,0.1,0.2,0.1,1.5,0.1,1.4,231.6,1
1,60,41,17,5,2,0,0,17,0,15,2714,0
1,61,69.5,28,6,4,0,1,28,0,26,4110,0
1,62,54,22,1,1,0,1,22,0,22,3230,0
1,63,128.5,60,20,2,34,6,26,0,43,6049,0
1,64,105,41,7,5,0,2,41,0,39,4809,0
1,65,47,19,4,0,0,0,19,2,17,2691,0
1,66,83.5,32,3,3,0,3,32,0,30,4278,0
1,67,68.5,26,3,2,0,2,26,1,24,3805,0
1,68,44,18,3,1,0,0,18,1,16,3042,0
1,69,24,7.9,1,1.3,0,0.7,7.9,0.7,7.9,1312.1,1
1,70,134,48,9,4,5,9,43,2,28,5118,0
1,72,5,1.5,0.1,0.4,0.1,0.1,1.4,0.1,0.9,256.8,1
1,73,3,0.9,0.1,0.2,0.1,0.1,0.8,0.1,0.6,154.1,1
1,74,2,0.6,0.1,0.2,0.1,0.1,0.5,0.1,0.4,102.7,1
1,76,3,1.4,0.6,0.1,0.7,0.1,0.7,0.2,0.3,148.7,1
1,85,49,17,3,1,0,1,17,0,9,1891,0
1,86,84,29,3,2,0,3,29,0,24,3395,0
1,87,147,44,3,5,0,1,44,2,40,5158,0
1,88,116.5,52,17,2,25,9,27,3,22,4631,0
1,89,74,31,9,2,0,4,31,1,23,3289,0
1,90,47,17,2,0,0,1,17,0,14,2334,0
1,91,42.5,16,4,3,0,2,16,1,16,1943,0
1,92,117.5,49,14,4,0,5,49,2,47,4869,0
1,93,91,51,21,0,30,9,21,5,26,3936,0
1,94,155,103,71,1,67,3,36,4,42,6923,0
1,95,197,105,47,3,80,19,25,11,25,7418,0
1,96,213.5,121,66,3,90,27,31,20,18,7745,0
1,97,181.5,83,31,3,9,6,74,5,71,7343,0
1,98,143,56,15,3,0,5,56,6,50,5162,0
1,99,17,7.5,2.1,0,0,0.3,7.5,0,6.3,705.1,1
1,104,4,1.7,0.5,0,0,0.2,1.7,0.2,1.6,186.3,1
1,105,8.5,3.6,0.8,0.2,0.2,0.4,3.4,0.3,2.8,469.1,1
1,106,23.5,10,2.2,0.6,0.6,1.1,9.4,0.9,7.7,1297,1
1,107,4,1.7,0.4,0.1,0.1,0.2,1.6,0.1,1.3,220.8,1
1,108,10.5,4.5,1,0.3,0.3,0.5,4.2,0.4,3.4,579.5,1
1,109,7,3,0.7,0.2,0.2,0.3,2.8,0.3,2.3,386.3,1
1,113,2,0.7,0.1,0,0,0,0.7,0.1,0.5,83.5,1
1,114,27,8.8,1.2,0.6,0,0.6,8.8,1.2,6.8,1127.5,1
1,115,11,4.8,0.3,0,0,0.3,4.8,0.3,3.6,630.2,1
1,116,13,5.7,0.4,0,0,0.4,5.7,0.4,4.3,744.7,1
1,117,10.5,4.6,0.3,0,0,0.3,4.6,0.3,3.5,601.5,1
1,118,2,0.9,0.1,0,0,0.1,0.9,0.1,0.7,114.6,1
1,122,5,1.4,0,0.3,0,0.1,1.4,0,1.4,182.7,1
