x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,0,3,0.6,0,0.3,0.3,0,0,1
0,4,2,0,0.4,0.3,0.2,0,0,1
0,5,19,0.5,3.7,2.8,1.8,0,0,1
0,15,3,0,0.9,0.2,0.2,0,0,1
0,16,7,0.1,2,0.4,0.4,0,0,1
0,17,3,0,0.9,0.2,0.2,0,0,1
0,19,2.5,0,0.7,0.1,0.3,0,0,1
0,23,2,0,0.6,0.1,0.2,0,0,1
0,24,8,0,0.7,1.3,2,0,0,1
0,30,8,0.1,1.4,1,1,0.1,0,1
0,31,15,0.2,2.5,2,1.9,0.1,0,1
0,32,8,0.1,1.4,1,1,0.1,0,1
0,34,2,0,0.2,0.3,0.3,0,0,1
0,36,2,0,0.2,0.3,0.3,0,0,1
0,39,2,0.1,0,0.1,0.7,0,0,1
0,44,3,0.1,0.3,0.6,0.2,0,0,1
0,46,6,0.2,0.7,1.1,0.4,0,0,1
0,47,2,0.1,0.2,0.4,0.1,0,0,1
0,48,28,0,4,6,1,0,0,0
0,49,21,0.4,2.1,4.4,1.2,0,0,1
0,55,7,0.2,0.5,1.5,0.5,0,0,1
0,56,6,0.1,0.5,1.2,0.5,0,0,1
0,57,5,0.1,0.4,1,0.4,0,0,1
0,58,32,0,3,10,0,0,0,0
0,59,20,0,1.5,2.3,4.1,0.4,0,1
0,60,10,0,0.8,1.1,2.1,0.2,0,1
0,72,2,0,0.2,0.3,0.2,0,0,1
0,73,14.5,0,1.8,2.2,1.4,0,0,1
0,74,79,1,4,25,0,0,19,0
0,75,6.5,0.1,0.8,1.1,0.8,0,0,1
0,76,3,0,0.4,0.5,0.4,0,0,1
0,77,13,0.2,1.6,2.1,1.7,0,0,1
0,78,4,0.1,0.5,0.6,0.5,0,0,1
0,79,6,0.1,0.9,1,0.5,0.1,0,1
0,82,2,0,0.3,0.4,0.2,0,0,1
0,83,2,0,0.3,0.4,0.2,0,0,1
0,87,35,1,2,5,9,0,0,0
0,88,133,1,5,16,43,0,6,0
0,89,14,0.6,2.8,2.1,0.5,0,0,1
0,90,2,0.1,0.4,0.3,0.1,0,0,1
0,91,4,0.2,0.8,0.6,0.1,0,0,1
0,96,2,0,0.2,0.1,0.6,0,0,1
0,101,2,0,0.2,0.1,0.6,0,0,1
0,102,1,0,0.1,0,0.3,0,0,1
0,111,2,0,0.1,0.2,0.4,0,0,1
0,121,3,0,0.5,0.4,0.2,0,0,1
1,2,1,0.2,0,0.1,0.1,0,0,1
1,4,2,0,0.4,0.3,0.2,0,0,1
1,7,4,0.1,0.8,0.6,0.4,0,0,1
1,15,4,0.1,1.2,0.2,0.2,0,0,1
1,21,5,0,1.5,0.2,0.5,0,0,1
1,24,7,0,0.7,1.1,1.7,0,0,1
1,25,5,0,0.5,0.8,1.2,0,0,1
1,29,3,0,0.5,0.4,0.4,0,0,1
1,30,9,0.1,1.5,1.2,1.1,0.1,0,1
1,31,4,0.1,0.7,0.5,0.5,0,0,1
1,32,3,0,0.5,0.4,0.4,0,0,1
1,33,8,0.1,1.4,1,1,0.1,0,1
1,34,2,0,0.2,0.3,0.3,0,0,1
1,35,2,0,0.2,0.3,0.3,0,0,1
1,39,8,0.3,0,0.3,3.1,0,0,1
1,44,2,0.1,0.2,0.4,0.1,0,0,1
1,46,13,0.4,1.4,2.4,1,0,0,1
1,47,20,0.6,2.2,3.7,1.5,0,0,1
1,48,18,0.5,2,3.4,1.3,0,0,1
1,49,1,0,0.1,0.2,0.1,0,0,1
1,51,3,0.1,0.3,0.6,0.2,0,0,1
1,52,4,0.1,0.4,0.8,0.2,0,0,1
1,53,3,0.1,0.3,0.6,0.2,0,0,1
1,54,5,0.1,0.4,1,0.4,0,0,1
1,55,4,0.1,0.3,0.8,0.3,0,0,1
1,56,5,0.1,0.4,1,0.4,0,0,1
1,57,12,0.3,0.9,2.5,0.9,0,0,1
1,58,24,0.5,1.9,5,1.8,0,0,1
1,59,2,0,0.2,0.2,0.4,0,0,1
1,60,1,0,0.1,0.1,0.2,0,0,1
1,71,1,0,0.1,0.2,0.1,0,0,1
1,72,2,0,0.2,0.3,0.2,0,0,1
1,73,11,0,1.4,1.7,1,0,0,1
1,74,2,0,0.3,0.3,0.3,0,0,1
1,75,6,0.1,0.7,1,0.8,0,0,1
1,76,2,0,0.3,0.3,0.3,0,0,1
1,77,10,0.2,1.2,1.6,1.3,0,0,1
1,78,9,0.2,1.1,1.5,1.1,0,0,1
1,85,10,0.5,1.7,1.8,0.9,0,0,1
1,86,1,0,0.2,0.2,0.1,0,0,1
1,87,19,3,0,7,1,0,0,0
1,88,73,3,2,26,0,0,0,0
1,89,17,0.8,3.3,2.6,0.6,0,0,1
1,98,5,0,0.4,0.2,1.6,0,0,1
1,101,4,0,0.3,0.2,1.3,0,0,1
1,118,2,0,0.3,0.6,0,0,0,1
1,121,6,0,1,0.8,0.3,0,0,1
1,122,2,0,0.3,0.3,0.1,0,0,1
1,127,8,0,1.2,1.7,0.9,0,0,1
2,8,4,0.1,0.8,0.6,0.4,0,0,1
2,9,15,0.4,1.7,0.7,2.7,0,0,1
2,10,2,0,0.2,0.1,0.4,0,0,1
2,11,14,0.3,1.6,0.6,2.6,0,0,1
2,12,2,0,0.2,0.1,0.4,0,0,1
2,15,3,0,0.9,0.2,0.2,0,0,1
2,20,3,0,0.9,0.1,0.3,0,0,1
2,27,3,0,0.3,0.5,0.7,0,0,1
2,28,4,0,0.4,0.6,1,0,0,1
2,29,16,0.3,2.7,2.1,2,0.1,0,1
2,30,14,0.2,2.4,1.9,1.7,0.1,0,1
2,31,2,0,0.3,0.3,0.3,0,0,1
2,32,2,0,0.3,0.3,0.3,0,0,1
2,34,8,0,0.7,1,1.3,0.2,0,1
2,36,4,0,0.4,0.5,0.6,0.1,0,1
2,38,15,0,1.4,1.9,2.5,0.3,0,1
2,40,2,0.1,0,0.1,0.7,0,0,1
2,41,2,0.1,0,0.1,0.7,0,0,1
2,46,3,0.1,0.3,0.6,0.2,0,0,1
2,47,6,0.2,0.7,1.1,0.4,0,0,1
2,48,2,0.1,0.2,0.4,0.1,0,0,1
2,49,4,0.1,0.4,0.8,0.2,0,0,1
2,51,38,0,0,13,0,0,0,0
2,52,26.5,0.5,2.6,5.6,1.5,0,0,1
2,53,6,0.1,0.6,1.3,0.3,0,0,1
2,54,1,0,0.1,0.2,0.1,0,0,1
